customer_id,debt_amount,days_overdue,credit_score,age,income,num_previous_loans,num_previous_defaults,communication_preference,last_contact_date,payment_probability
4303,7575.82,250,763,40,83607.55,3,4,phone,2024-05-05 02:06:47.069644,0.1034
4304,5907.58,278,698,39,54868.6,5,2,phone,2024-05-03 02:06:47.069644,0.0951
4305,8301.54,112,704,49,172510.84,6,4,mail,2024-05-03 02:06:47.069644,0.3428
4306,893.85,331,431,24,30184.79,7,2,email,2024-05-01 02:06:47.069644,0.5237
4307,4820.7,234,496,39,165402.92,4,2,phone,2024-07-03 02:06:47.069644,0.2008
4308,6337.92,176,334,61,38605.9,4,2,mail,2024-07-20 02:06:47.069644,0.9327
4309,8303.66,143,719,19,132602.22,5,3,mail,2024-05-16 02:06:47.069644,0.5864
4310,7856.35,32,676,31,105868.52,6,3,email,2024-05-20 02:06:47.069644,0.8851
4311,2842.99,181,698,72,199737.41,4,1,phone,2024-07-16 02:06:47.069644,0.1488
4312,9414.71,67,519,33,89825.74,4,2,email,2024-07-13 02:06:47.069644,0.1435
4313,1331.02,4,816,41,192311.61,3,3,phone,2024-07-14 02:06:47.069644,0.8468
4314,8763.82,286,641,24,92680.49,0,3,phone,2024-08-01 02:06:47.069644,0.568
4315,9712.31,269,715,21,142706.09,6,0,phone,2024-07-02 02:06:47.069644,0.9386
4316,1853.82,236,755,69,135859.03,6,2,email,2024-07-28 02:06:47.069644,0.1469
4317,7248.45,277,596,77,35561.35,5,4,mail,2024-07-26 02:06:47.069644,0.026
4318,498.83,41,630,54,153805.85,9,0,mail,2024-05-30 02:06:47.069644,0.9166
4319,4113.69,121,638,63,57560.17,1,3,mail,2024-07-18 02:06:47.069644,0.6988
4320,5211.2,275,597,58,89919.37,1,3,mail,2024-07-01 02:06:47.069644,0.8072
4321,5848.39,231,611,22,160796.13,5,3,phone,2024-07-20 02:06:47.069644,0.296
4322,9365.78,304,354,19,189976.46,8,3,email,2024-05-02 02:06:47.069644,0.0031
4323,6755.28,86,833,22,120764.66,4,4,phone,2024-06-27 02:06:47.069644,0.4829
4324,4864.65,63,404,78,113489.21,6,1,phone,2024-07-26 02:06:47.069644,0.99
4325,8115.78,192,474,20,110886.22,1,1,email,2024-05-02 02:06:47.069644,0.9075
4326,9510.27,293,593,59,166981.65,5,2,phone,2024-05-30 02:06:47.069644,0.072
4327,318.45,31,674,25,198760.89,5,3,email,2024-05-26 02:06:47.069644,0.1878
4328,9826.96,330,749,43,134046.39,9,2,phone,2024-05-02 02:06:47.069644,0.3112
4329,952.71,146,744,27,88152.04,5,4,mail,2024-06-04 02:06:47.069644,0.8304
4330,8162.43,107,359,78,59359.58,5,2,phone,2024-07-08 02:06:47.069644,0.8247
4331,2875.31,359,691,51,55787.82,3,1,phone,2024-07-21 02:06:47.069644,0.185
4332,1408.58,110,689,63,174107.18,4,1,phone,2024-07-03 02:06:47.069644,0.5331
4333,4454.57,276,511,76,198623.37,3,1,phone,2024-05-19 02:06:47.069644,0.5018
4334,6475.17,210,834,53,145638.28,5,2,phone,2024-06-28 02:06:47.069644,0.4143
4335,3871.42,139,539,70,192049.21,8,3,email,2024-07-19 02:06:47.069644,0.5359
4336,640.2,86,787,29,82999.2,4,0,mail,2024-06-08 02:06:47.069644,0.2928
4337,6034.67,44,421,37,132967.14,4,1,mail,2024-06-21 02:06:47.069644,0.5315
4338,9033.79,82,552,46,112103.22,2,2,email,2024-08-05 02:06:47.069644,0.6856
4339,3893.83,64,440,31,106763.27,6,0,email,2024-05-29 02:06:47.069644,0.0625
4340,2241.69,343,751,65,133827.25,4,1,phone,2024-06-26 02:06:47.069644,0.9673
4341,4481.52,321,452,22,75860.99,1,1,phone,2024-06-08 02:06:47.069644,0.1653
4342,578.79,55,607,75,135312.02,8,4,phone,2024-07-27 02:06:47.069644,0.3603
4343,8222.83,74,616,65,141115.08,4,1,email,2024-05-26 02:06:47.069644,0.4706
4344,8280.77,129,828,44,170500.4,6,0,phone,2024-07-11 02:06:47.069644,0.041
4345,5921.2,256,595,78,151486.66,6,0,email,2024-07-24 02:06:47.069644,0.5484
4346,3595.72,231,644,21,77559.4,9,3,phone,2024-04-30 02:06:47.069644,0.87
4347,8017.86,137,581,46,101144.01,7,0,email,2024-05-15 02:06:47.069644,0.901
4348,5591.4,351,507,20,41668.02,3,2,mail,2024-06-09 02:06:47.069644,0.3262
4349,8276.73,355,395,50,66312.94,6,2,email,2024-05-03 02:06:47.069644,0.5588
4350,6351.44,112,751,47,113770.11,2,1,phone,2024-07-30 02:06:47.069644,0.7768
4351,7865.61,308,672,53,38136.94,8,3,email,2024-05-24 02:06:47.069644,0.2528
4352,6025.77,146,372,26,122709.13,7,1,phone,2024-06-02 02:06:47.069644,0.5285
4353,4200.0,33,632,18,90250.25,9,3,phone,2024-08-02 02:06:47.069644,0.3667
4354,9583.66,260,692,65,26257.93,8,4,phone,2024-07-08 02:06:47.069644,0.3782
4355,5457.03,87,405,40,98200.62,1,3,phone,2024-05-24 02:06:47.069644,0.0941
4356,6090.39,331,400,20,70605.23,3,4,phone,2024-05-19 02:06:47.069644,0.4069
4357,2282.83,265,658,49,32055.93,0,4,mail,2024-07-13 02:06:47.069644,0.1609
4358,6293.94,320,628,41,72806.58,7,1,mail,2024-07-13 02:06:47.069644,0.3013
4359,5758.92,30,694,23,72937.12,3,2,phone,2024-05-24 02:06:47.069644,0.3303
4360,1929.9,232,334,30,83913.26,3,3,email,2024-06-06 02:06:47.069644,0.4306
4361,689.91,76,456,66,85965.49,6,1,email,2024-06-03 02:06:47.069644,0.9169
4362,6083.16,129,572,32,97358.87,5,4,mail,2024-05-02 02:06:47.069644,0.631
4363,7660.55,271,695,75,36552.46,2,4,mail,2024-08-06 02:06:47.069644,0.9745
4364,5281.67,89,506,70,20950.0,7,0,phone,2024-06-21 02:06:47.069644,0.5907
4365,2345.05,170,605,47,152481.31,1,0,email,2024-05-26 02:06:47.069644,0.8055
4366,6698.57,128,835,29,80722.36,0,3,email,2024-07-11 02:06:47.069644,0.8342
4367,893.05,174,761,78,130450.12,1,2,phone,2024-06-30 02:06:47.069644,0.739
4368,4474.15,26,551,57,75266.27,8,0,email,2024-07-19 02:06:47.069644,0.6699
4369,1717.33,61,566,76,197153.72,4,4,mail,2024-06-28 02:06:47.069644,0.4179
4370,1926.14,67,508,65,76776.45,4,1,phone,2024-05-18 02:06:47.069644,0.5673
4371,2102.71,26,838,52,128907.99,5,2,email,2024-07-26 02:06:47.069644,0.1937
4372,3928.4,83,802,45,59594.82,2,3,email,2024-06-02 02:06:47.069644,0.6182
4373,606.39,364,813,77,113204.43,0,1,mail,2024-05-27 02:06:47.069644,0.5143
4374,4038.16,60,447,21,124279.55,7,3,phone,2024-07-05 02:06:47.069644,0.8043
4375,5165.9,39,382,24,52908.33,6,1,mail,2024-07-25 02:06:47.069644,0.9025
4376,4884.61,123,341,64,42257.97,7,1,email,2024-06-25 02:06:47.069644,0.1328
4377,3889.56,292,455,60,195248.23,8,2,phone,2024-07-17 02:06:47.069644,0.6909
4378,8407.55,277,752,33,180788.17,1,3,mail,2024-05-16 02:06:47.069644,0.95
4379,1538.73,304,583,39,138812.08,4,0,mail,2024-07-04 02:06:47.069644,0.9179
4380,5106.4,282,487,63,174989.77,1,1,phone,2024-07-08 02:06:47.069644,0.8344
4381,714.21,191,773,72,37200.87,7,1,email,2024-07-18 02:06:47.069644,0.0483
4382,804.44,292,806,62,151287.72,3,0,phone,2024-05-17 02:06:47.069644,0.2525
4383,5781.27,152,432,58,71408.78,3,2,mail,2024-05-14 02:06:47.069644,0.1483
4384,5703.58,233,570,42,117108.77,9,2,mail,2024-07-02 02:06:47.069644,0.9269
4385,8792.53,146,372,67,157666.51,7,2,phone,2024-07-31 02:06:47.069644,0.7489
4386,5622.95,271,735,20,26026.28,6,4,phone,2024-05-30 02:06:47.069644,0.5318
4387,9601.93,335,592,69,145070.87,0,4,phone,2024-07-29 02:06:47.069644,0.9794
4388,582.08,134,736,39,98276.02,6,2,phone,2024-06-23 02:06:47.069644,0.1947
4389,1070.28,171,359,48,99141.12,9,2,mail,2024-07-20 02:06:47.069644,0.6416
4390,536.25,28,626,54,183310.06,2,0,phone,2024-06-21 02:06:47.069644,0.6094
4391,1934.24,136,481,39,174752.55,4,4,phone,2024-08-06 02:06:47.069644,0.3405
4392,5458.57,241,733,44,30356.07,7,3,mail,2024-05-21 02:06:47.069644,0.4854
4393,6491.16,344,818,73,131296.78,5,2,mail,2024-05-27 02:06:47.069644,0.2354
4394,551.29,228,382,19,98452.31,7,2,mail,2024-06-15 02:06:47.069644,0.6771
4395,9465.11,287,327,39,41206.6,4,2,phone,2024-07-01 02:06:47.069644,0.4182
4396,8437.44,303,565,74,173189.25,9,1,phone,2024-07-18 02:06:47.069644,0.0236
4397,3036.46,34,582,70,32871.99,8,4,email,2024-05-04 02:06:47.069644,0.9508
4398,864.16,2,696,34,25777.53,5,3,phone,2024-05-28 02:06:47.069644,0.5014
4399,1781.88,362,682,65,55552.8,8,1,email,2024-06-10 02:06:47.069644,0.7056
4400,1356.75,195,618,78,74608.27,3,1,phone,2024-06-27 02:06:47.069644,0.1969
4401,1320.51,94,492,73,30958.54,1,3,mail,2024-06-30 02:06:47.069644,0.1272
4402,5233.76,328,526,37,135436.06,7,3,email,2024-06-24 02:06:47.069644,0.9024
4403,2533.89,308,750,41,98687.0,4,3,email,2024-07-23 02:06:47.069644,0.5909
4404,3645.58,135,481,62,94194.0,1,3,mail,2024-07-03 02:06:47.069644,0.4934
4405,9896.1,204,626,48,46161.33,5,3,email,2024-05-18 02:06:47.069644,0.5212
4406,6874.71,250,502,69,98802.04,2,2,phone,2024-07-11 02:06:47.069644,0.2362
4407,9494.91,147,701,60,90229.87,0,3,email,2024-07-17 02:06:47.069644,0.9127
4408,1511.31,346,771,25,89055.69,5,3,mail,2024-06-28 02:06:47.069644,0.2142
4409,3883.18,348,478,74,59342.06,7,4,phone,2024-06-24 02:06:47.069644,0.158
4410,5591.84,254,317,70,36998.72,0,2,email,2024-05-09 02:06:47.069644,0.93
4411,859.9,334,762,22,66927.43,2,1,phone,2024-06-24 02:06:47.069644,0.2576
4412,141.46,176,845,19,140108.63,5,2,email,2024-08-02 02:06:47.069644,0.8625
4413,6737.3,125,702,74,33126.22,9,0,mail,2024-05-02 02:06:47.069644,0.7725
4414,6454.01,251,692,76,88818.4,2,3,email,2024-06-19 02:06:47.069644,0.3819
4415,4166.81,131,599,21,112587.72,6,1,mail,2024-05-30 02:06:47.069644,0.254
4416,4947.48,50,650,52,193367.33,5,0,phone,2024-05-07 02:06:47.069644,0.759
4417,4212.89,93,486,51,171888.5,8,1,phone,2024-07-17 02:06:47.069644,0.5976
4418,337.65,310,646,20,184990.4,5,2,phone,2024-07-30 02:06:47.069644,0.254
4419,3420.18,220,708,65,167600.28,6,0,email,2024-06-02 02:06:47.069644,0.8909
4420,1853.11,334,370,37,126040.62,1,3,mail,2024-07-01 02:06:47.069644,0.721
4421,1074.4,334,626,26,174941.62,9,3,email,2024-07-24 02:06:47.069644,0.9093
4422,9571.53,20,511,23,121744.54,3,0,mail,2024-07-04 02:06:47.069644,0.4375
4423,6033.66,205,608,75,84394.64,4,2,mail,2024-06-08 02:06:47.069644,0.1282
4424,7313.7,91,407,64,87021.56,1,0,phone,2024-06-07 02:06:47.069644,0.9241
4425,3222.1,355,476,22,121783.11,9,2,mail,2024-06-22 02:06:47.069644,0.6014
4426,3992.16,173,726,78,165699.13,9,1,email,2024-07-17 02:06:47.069644,0.6061
4427,2445.55,189,830,58,44057.48,9,2,phone,2024-05-08 02:06:47.069644,0.5843
4428,1059.96,312,717,73,27067.74,6,0,mail,2024-07-20 02:06:47.069644,0.4724
4429,1872.41,2,547,55,162122.35,3,0,email,2024-06-07 02:06:47.069644,0.255
4430,7995.39,361,508,52,136566.57,8,1,email,2024-05-30 02:06:47.069644,0.613
4431,6807.7,168,515,72,167835.86,7,0,phone,2024-07-04 02:06:47.069644,0.7186
4432,5514.6,24,737,48,195801.77,9,4,mail,2024-05-17 02:06:47.069644,0.9165
4433,4803.39,68,610,30,65250.92,8,0,mail,2024-06-14 02:06:47.069644,0.0721
4434,9232.1,194,682,43,54972.56,7,4,phone,2024-04-30 02:06:47.069644,0.2547
4435,820.08,84,570,39,81376.14,4,0,phone,2024-05-09 02:06:47.069644,0.7767
4436,2877.95,207,420,49,178033.21,8,0,phone,2024-07-09 02:06:47.069644,0.7752
4437,3564.38,49,706,77,22513.5,4,1,phone,2024-06-27 02:06:47.069644,0.212
4438,7846.02,32,544,32,21895.81,7,4,email,2024-05-07 02:06:47.069644,0.1847
4439,9925.89,317,365,28,59021.55,3,1,phone,2024-05-29 02:06:47.069644,0.3671
4440,2482.64,170,527,79,87664.93,4,4,mail,2024-05-09 02:06:47.069644,0.0629
4441,8755.64,129,436,33,74422.3,3,4,mail,2024-06-10 02:06:47.069644,0.7304
4442,8323.17,102,493,64,168485.21,1,3,mail,2024-05-17 02:06:47.069644,0.6698
4443,2324.11,35,788,73,144150.03,3,4,email,2024-07-08 02:06:47.069644,0.8587
4444,4053.39,307,653,77,170810.06,4,1,mail,2024-07-05 02:06:47.069644,0.43
4445,4155.76,199,456,23,89076.85,5,1,email,2024-06-05 02:06:47.069644,0.6367
4446,9784.38,301,775,63,127245.85,3,2,mail,2024-05-03 02:06:47.069644,0.9539
4447,1890.83,77,315,28,112781.98,9,0,phone,2024-05-09 02:06:47.069644,0.9588
4448,8011.66,321,377,75,105450.78,3,3,email,2024-05-13 02:06:47.069644,0.0711
4449,3408.51,14,351,69,71858.58,5,0,email,2024-07-04 02:06:47.069644,0.0019
4450,7335.62,349,813,27,147659.71,6,1,email,2024-06-19 02:06:47.069644,0.96
4451,4258.11,131,803,33,114325.33,6,3,mail,2024-07-26 02:06:47.069644,0.5353
4452,5825.76,238,360,29,34148.5,3,4,phone,2024-07-16 02:06:47.069644,0.7004
4453,8342.86,280,431,24,20094.03,4,1,mail,2024-05-14 02:06:47.069644,0.9126
4454,8061.24,65,681,56,23657.43,2,1,email,2024-07-14 02:06:47.069644,0.4332
4455,8677.59,138,842,44,33671.01,4,1,phone,2024-06-12 02:06:47.069644,0.4407
4456,690.21,269,709,41,86771.75,9,1,email,2024-07-13 02:06:47.069644,0.167
4457,6951.3,228,454,67,75019.82,4,3,email,2024-06-02 02:06:47.069644,0.9058
4458,1485.88,201,350,32,48195.63,3,0,mail,2024-08-06 02:06:47.069644,0.6477
4459,4216.6,142,394,76,112780.87,5,0,mail,2024-05-25 02:06:47.069644,0.1803
4460,5531.03,100,822,23,194632.65,4,4,phone,2024-07-04 02:06:47.069644,0.5598
4461,4087.12,138,823,79,48925.39,7,1,mail,2024-08-02 02:06:47.069644,0.3282
4462,5244.16,168,654,36,65106.46,1,1,mail,2024-07-21 02:06:47.069644,0.1472
4463,9965.61,99,344,25,103178.54,5,0,mail,2024-08-06 02:06:47.069644,0.1819
4464,1438.65,311,504,69,135351.34,1,4,email,2024-05-21 02:06:47.069644,0.5593
4465,6787.01,319,730,64,128045.0,5,2,email,2024-07-17 02:06:47.069644,0.5644
4466,4020.41,327,555,79,113815.87,3,3,mail,2024-08-01 02:06:47.069644,0.7899
4467,1416.8,355,547,53,152708.28,0,0,email,2024-05-24 02:06:47.069644,0.248
4468,1671.49,66,832,67,172270.2,5,3,mail,2024-06-29 02:06:47.069644,0.9158
4469,9497.8,335,340,30,199814.04,2,0,phone,2024-06-09 02:06:47.069644,0.5186
4470,8808.05,329,758,71,103791.9,6,4,mail,2024-07-18 02:06:47.069644,0.2042
4471,9079.72,47,576,71,199092.19,2,1,phone,2024-05-15 02:06:47.069644,0.4133
4472,9916.17,337,494,50,151489.89,9,2,mail,2024-05-14 02:06:47.069644,0.9234
4473,2162.32,231,370,49,138321.52,3,3,phone,2024-06-04 02:06:47.069644,0.4782
4474,3618.85,308,569,45,135142.95,8,2,email,2024-07-14 02:06:47.069644,0.8747
4475,6725.27,146,634,57,183933.97,6,1,mail,2024-06-27 02:06:47.069644,0.1598
4476,4889.65,207,607,68,190628.18,3,0,phone,2024-05-09 02:06:47.069644,0.914
4477,4242.06,146,726,66,52128.8,1,4,phone,2024-06-01 02:06:47.069644,0.4306
4478,3642.33,152,498,27,108816.29,4,1,email,2024-06-30 02:06:47.069644,0.9361
4479,5978.43,279,375,50,189460.97,7,2,phone,2024-06-30 02:06:47.069644,0.8661
4480,5798.37,140,824,18,88780.31,1,2,mail,2024-07-10 02:06:47.069644,0.66
4481,1698.43,151,529,38,61881.78,8,2,phone,2024-07-28 02:06:47.069644,0.6728
4482,4770.22,21,384,22,38477.57,4,0,phone,2024-07-14 02:06:47.069644,0.2115
4483,5579.37,254,461,18,127499.17,5,2,phone,2024-06-06 02:06:47.069644,0.6028
4484,5745.84,64,696,70,146049.11,6,0,email,2024-06-16 02:06:47.069644,0.5495
4485,2180.06,218,670,72,55198.64,8,2,email,2024-05-28 02:06:47.069644,0.3341
4486,7448.49,72,514,38,141254.86,6,3,email,2024-05-12 02:06:47.069644,0.5056
4487,349.47,162,300,42,181931.45,3,3,phone,2024-05-12 02:06:47.069644,0.9291
4488,3612.84,130,676,37,63844.3,4,1,email,2024-07-14 02:06:47.069644,0.0053
4489,7824.11,69,711,62,41959.98,2,1,email,2024-05-04 02:06:47.069644,0.4171
4490,5682.54,225,499,26,170376.32,0,4,mail,2024-06-18 02:06:47.069644,0.3336
4491,2685.51,246,482,33,184960.36,2,2,phone,2024-05-13 02:06:47.069644,0.9612
4492,6980.04,68,709,45,58675.15,0,2,email,2024-05-08 02:06:47.069644,0.9739
4493,5717.17,107,697,57,149848.5,4,0,mail,2024-06-30 02:06:47.069644,0.5857
4494,7982.81,109,515,63,126365.5,6,1,mail,2024-05-30 02:06:47.069644,0.55
4495,7376.75,328,648,78,63055.36,8,3,phone,2024-07-20 02:06:47.069644,0.9032
4496,6140.07,103,340,66,168258.38,3,0,phone,2024-05-27 02:06:47.069644,0.0065
4497,4932.96,141,302,78,104678.73,9,3,mail,2024-04-30 02:06:47.070644,0.5623
4498,1418.5,65,393,53,146060.1,9,0,phone,2024-06-19 02:06:47.070644,0.0246
4499,2687.2,134,358,56,74256.11,0,1,mail,2024-07-21 02:06:47.070644,0.9682
4500,4249.08,199,706,66,166840.69,6,2,email,2024-05-23 02:06:47.070644,0.3202
4501,6033.06,155,317,77,67571.47,2,2,phone,2024-05-13 02:06:47.070644,0.5208
4502,5185.71,79,793,41,85661.7,0,1,email,2024-06-15 02:06:47.070644,0.4176
4503,2953.03,250,807,33,90464.45,3,3,phone,2024-08-01 02:06:47.070644,0.8936
4504,164.0,87,631,31,57156.83,8,4,mail,2024-05-05 02:06:47.070644,0.9998
4505,5012.77,304,468,65,177386.5,5,4,email,2024-06-02 02:06:47.070644,0.0684
4506,2927.7,241,505,76,40427.81,5,1,mail,2024-08-02 02:06:47.070644,0.732
4507,7372.62,88,820,51,121363.23,6,0,mail,2024-08-05 02:06:47.070644,0.368
4508,337.07,324,804,41,166547.15,0,2,mail,2024-06-06 02:06:47.070644,0.1391
4509,5889.8,172,645,64,124562.89,4,3,phone,2024-04-30 02:06:47.070644,0.4054
4510,9420.59,357,603,28,78841.37,3,4,phone,2024-08-02 02:06:47.070644,0.9981
4511,1826.65,17,414,62,160643.91,3,2,mail,2024-07-07 02:06:47.070644,0.3576
4512,4769.33,223,386,53,109851.93,6,1,mail,2024-05-18 02:06:47.070644,0.2774
4513,1005.08,294,394,73,49342.31,1,2,phone,2024-06-05 02:06:47.070644,0.8462
4514,6294.25,310,727,18,77035.39,4,4,email,2024-05-08 02:06:47.070644,0.8679
4515,5550.26,219,749,64,126549.17,6,3,phone,2024-05-04 02:06:47.070644,0.3389
4516,4132.92,234,840,29,138579.77,2,0,phone,2024-05-25 02:06:47.070644,0.2987
4517,5261.63,248,301,38,118663.78,1,0,phone,2024-05-23 02:06:47.070644,0.6473
4518,8976.09,52,377,26,68961.7,0,2,email,2024-07-20 02:06:47.070644,0.2052
4519,2043.31,15,623,56,126875.48,4,0,phone,2024-05-22 02:06:47.070644,0.4837
4520,323.39,324,397,20,79841.28,4,4,phone,2024-06-11 02:06:47.070644,0.1413
4521,8630.48,112,409,33,60485.79,3,3,email,2024-05-27 02:06:47.070644,0.3048
4522,5813.46,184,756,21,190195.16,7,0,phone,2024-04-30 02:06:47.070644,0.2975
4523,8917.52,360,787,43,76677.21,1,0,mail,2024-06-06 02:06:47.070644,0.6949
4524,6009.76,7,670,72,80411.68,3,1,email,2024-08-03 02:06:47.070644,0.2823
4525,8120.59,51,636,63,181419.76,4,0,phone,2024-06-06 02:06:47.070644,0.8985
4526,4353.77,314,321,71,45684.74,8,0,mail,2024-06-22 02:06:47.070644,0.983
4527,7523.61,241,604,30,125227.08,2,4,mail,2024-05-28 02:06:47.070644,0.0811
4528,9139.11,245,571,78,161067.91,0,0,email,2024-07-17 02:06:47.070644,0.3976
4529,5764.02,186,789,37,69259.78,3,1,email,2024-06-08 02:06:47.070644,0.3018
4530,1889.77,287,745,36,171934.59,9,1,phone,2024-06-23 02:06:47.070644,0.352
4531,2761.1,92,577,44,158536.82,5,1,email,2024-05-20 02:06:47.070644,0.2654
4532,2066.58,106,676,19,107496.93,6,0,phone,2024-05-01 02:06:47.070644,0.3827
4533,2543.88,13,531,27,41368.83,3,2,mail,2024-07-16 02:06:47.070644,0.1414
4534,3133.51,146,725,77,194619.29,3,2,mail,2024-06-03 02:06:47.070644,0.2798
4535,5595.82,119,354,42,132361.44,5,4,phone,2024-08-01 02:06:47.070644,0.7478
4536,5921.12,203,740,36,113077.71,0,2,email,2024-06-03 02:06:47.070644,0.344
4537,4322.35,141,333,32,179380.93,4,4,phone,2024-05-16 02:06:47.070644,0.2078
4538,6192.67,115,628,56,95844.12,2,4,phone,2024-07-11 02:06:47.070644,0.1084
4539,907.59,152,753,64,121455.44,7,1,email,2024-07-28 02:06:47.070644,0.348
4540,969.1,57,687,66,174514.34,4,3,phone,2024-06-13 02:06:47.070644,0.6434
4541,1801.11,157,729,41,90734.99,6,4,email,2024-05-21 02:06:47.070644,0.2533
4542,5228.97,310,775,33,159030.48,7,0,email,2024-07-04 02:06:47.070644,0.4224
4543,2218.55,133,424,34,66104.8,7,1,mail,2024-06-27 02:06:47.070644,0.9524
4544,2904.52,163,822,77,146425.72,1,0,mail,2024-07-06 02:06:47.070644,0.5524
4545,4063.1,275,781,33,111878.28,1,0,email,2024-06-01 02:06:47.070644,0.5319
4546,8137.47,183,616,35,49683.22,9,2,email,2024-06-17 02:06:47.070644,0.4099
4547,237.24,77,421,66,44481.34,4,0,email,2024-05-19 02:06:47.070644,0.5568
4548,6528.85,325,846,21,102383.88,2,4,email,2024-06-29 02:06:47.070644,0.9846
4549,6721.88,44,612,19,147952.48,9,0,phone,2024-05-02 02:06:47.070644,0.2538
4550,8006.69,206,786,66,128593.28,0,0,email,2024-08-02 02:06:47.070644,0.9419
4551,9334.25,38,311,66,173850.51,7,2,mail,2024-06-10 02:06:47.070644,0.1491
4552,299.36,318,424,48,90139.1,5,0,email,2024-04-30 02:06:47.070644,0.1111
4553,1622.46,22,376,19,171855.58,2,4,mail,2024-07-21 02:06:47.070644,0.6547
4554,8873.1,73,535,71,26665.12,7,4,email,2024-07-15 02:06:47.070644,0.2512
4555,4639.33,241,553,19,85844.83,0,0,phone,2024-05-09 02:06:47.070644,0.4444
4556,5689.45,154,705,78,33136.95,2,4,phone,2024-06-22 02:06:47.070644,0.7297
4557,6663.97,237,542,32,185463.95,8,4,email,2024-07-31 02:06:47.070644,0.5348
4558,6822.76,5,760,78,105556.19,5,2,mail,2024-06-06 02:06:47.070644,0.0137
4559,9324.23,221,576,77,76908.16,0,1,phone,2024-07-31 02:06:47.070644,0.3058
4560,9969.8,310,768,77,108647.79,8,1,mail,2024-07-23 02:06:47.070644,0.0647
4561,7229.56,86,519,65,115912.29,6,3,mail,2024-07-08 02:06:47.070644,0.9261
4562,2943.49,177,524,60,172321.84,0,1,phone,2024-07-18 02:06:47.070644,0.7946
4563,8809.55,259,400,46,117636.99,0,0,email,2024-06-01 02:06:47.070644,0.9838
4564,587.29,220,806,51,97648.66,4,4,mail,2024-05-13 02:06:47.070644,0.8851
4565,2387.7,38,630,57,193043.8,3,1,mail,2024-06-14 02:06:47.070644,0.4753
4566,8984.12,142,536,49,194340.46,7,2,email,2024-06-18 02:06:47.070644,0.8826
4567,2636.3,235,638,38,26915.02,1,3,email,2024-05-28 02:06:47.070644,0.6724
4568,2284.45,203,805,47,147232.24,5,0,phone,2024-05-04 02:06:47.070644,0.5246
4569,1467.44,329,464,41,86916.45,7,1,phone,2024-06-19 02:06:47.070644,0.3706
4570,8605.21,294,517,61,141535.94,0,4,email,2024-06-18 02:06:47.070644,0.681
4571,5050.58,172,675,31,134646.03,2,2,email,2024-08-04 02:06:47.070644,0.5901
4572,6781.44,125,311,45,79418.81,0,1,mail,2024-06-04 02:06:47.070644,0.6142
4573,2466.76,326,731,31,197598.57,6,4,email,2024-06-22 02:06:47.070644,0.3998
4574,7604.6,65,382,73,84279.7,0,1,mail,2024-05-18 02:06:47.070644,0.7393
4575,7624.05,281,730,61,133756.69,8,0,phone,2024-07-16 02:06:47.070644,0.0813
4576,3194.72,272,777,51,166409.55,7,3,phone,2024-06-16 02:06:47.070644,0.7262
4577,4165.76,244,668,31,46183.7,2,4,mail,2024-07-01 02:06:47.070644,0.7308
4578,2175.93,15,440,72,74102.31,3,3,phone,2024-06-08 02:06:47.070644,0.5159
4579,9767.95,226,755,42,55815.09,8,3,mail,2024-06-01 02:06:47.070644,0.2633
4580,6491.47,131,801,29,160728.04,9,2,mail,2024-06-20 02:06:47.070644,0.5193
4581,9351.98,195,702,73,164217.54,5,4,mail,2024-07-08 02:06:47.070644,0.1231
4582,3103.52,293,587,78,66069.9,4,2,email,2024-05-11 02:06:47.070644,0.2851
4583,7840.72,209,654,58,20743.43,4,3,phone,2024-05-02 02:06:47.070644,0.4213
4584,7682.0,113,642,78,96203.09,0,0,phone,2024-06-25 02:06:47.070644,0.6732
4585,6947.39,244,448,57,143684.77,0,0,mail,2024-07-28 02:06:47.070644,0.1872
4586,9659.83,166,509,37,132050.39,2,1,email,2024-05-28 02:06:47.070644,0.1582
4587,3996.2,191,411,65,100225.96,1,1,phone,2024-05-19 02:06:47.070644,0.6078
4588,1394.1,257,835,59,74349.49,9,4,email,2024-05-03 02:06:47.070644,0.6795
4589,6749.92,327,348,24,105389.72,0,0,phone,2024-08-05 02:06:47.070644,0.0837
4590,7320.17,218,630,32,22718.51,4,3,mail,2024-05-27 02:06:47.070644,0.0332
4591,5793.1,359,664,74,33296.71,2,0,phone,2024-05-20 02:06:47.070644,0.1471
4592,2147.5,275,310,26,49281.82,6,4,email,2024-06-01 02:06:47.070644,0.901
4593,5094.11,52,487,21,132572.96,7,1,mail,2024-05-15 02:06:47.070644,0.6726
4594,3190.68,158,808,48,59383.86,9,1,email,2024-05-01 02:06:47.070644,0.921
4595,4331.92,363,744,40,96208.21,5,2,phone,2024-06-22 02:06:47.070644,0.6647
4596,6487.66,55,389,23,131853.95,4,1,phone,2024-06-27 02:06:47.070644,0.9652
4597,7477.63,14,747,45,169503.83,9,3,mail,2024-08-03 02:06:47.070644,0.4389
4598,2399.02,269,331,29,118938.17,4,4,mail,2024-05-12 02:06:47.070644,0.5991
4599,4112.72,340,626,64,51882.77,0,1,email,2024-07-30 02:06:47.070644,0.6012
4600,2764.7,90,373,68,191313.11,5,1,mail,2024-07-28 02:06:47.070644,0.0031
4601,2066.45,27,550,75,36202.73,5,3,email,2024-08-02 02:06:47.070644,0.0275
