customer_id,debt_amount,payment_probability,recommended_strategy
4778,3147.41,0.5558146,Standard follow-up
4779,2487.54,0.35359117,Standard follow-up
4780,2412.32,0.32477286,Standard follow-up
4781,775.05,0.93435764,Soft reminder
4782,1952.53,0.8002055,Soft reminder
4783,5599.94,0.5698118,Standard follow-up
4784,2984.47,0.19473259,Aggressive collection
4785,4232.21,0.49528018,Standard follow-up
4786,3830.98,0.20789862,Aggressive collection
4787,8771.46,0.16658154,Aggressive collection
4788,9062.46,0.56995815,Standard follow-up
4789,4980.27,0.6783145,Standard follow-up
4790,3368.54,0.54612136,Standard follow-up
4791,1157.33,0.26665184,Aggressive collection
4792,9538.69,0.5337007,Standard follow-up
4793,696.25,0.66528654,Standard follow-up
4794,3046.74,0.51669085,Standard follow-up
4795,3050.86,0.6941939,Standard follow-up
4796,3271.97,0.36900693,Standard follow-up
4797,1726.44,0.77925074,Soft reminder
4798,7853.3,0.5277188,Standard follow-up
4799,1312.73,0.16574617,Aggressive collection
4800,6385.58,0.7848162,Soft reminder
4801,1326.08,0.80119586,Soft reminder
4802,798.3,0.5099992,Standard follow-up
4803,9103.35,0.5171777,Standard follow-up
4804,1982.27,0.1462346,Aggressive collection
4805,8230.38,0.6879484,Standard follow-up
4806,5491.85,0.25401214,Aggressive collection
4807,870.78,0.7470669,Soft reminder
4808,9558.94,0.18022884,Aggressive collection
4809,2544.92,0.52899987,Standard follow-up
4810,8610.49,0.81199944,Soft reminder
4811,1771.22,0.9075983,Soft reminder
4812,8554.03,0.37176433,Standard follow-up
4813,230.97,0.1980232,Aggressive collection
4814,5166.63,0.3395122,Standard follow-up
4815,7717.48,0.15300971,Aggressive collection
4816,9354.48,0.818045,Soft reminder
4817,9101.1,0.61097604,Standard follow-up
4818,8214.29,0.73006123,Soft reminder
4819,8893.09,0.67424256,Standard follow-up
4820,2072.27,0.6349402,Standard follow-up
4821,2913.42,0.48924652,Standard follow-up
4822,2960.79,0.57212543,Standard follow-up
4823,3832.83,0.2544584,Aggressive collection
4824,3993.87,0.37142992,Standard follow-up
4825,5491.1,0.20515786,Aggressive collection
4826,1682.81,0.21738634,Aggressive collection
4827,6943.34,0.56240237,Standard follow-up
4828,1758.91,0.4177209,Standard follow-up
4829,3172.05,0.90199375,Soft reminder
4830,5083.12,0.17584154,Aggressive collection
4831,7984.76,0.18413854,Aggressive collection
4832,7420.75,0.2362269,Aggressive collection
4833,6490.79,0.2800725,Aggressive collection
4834,1642.16,0.5380426,Standard follow-up
4835,5515.75,0.5785451,Standard follow-up
4836,965.72,0.57218397,Standard follow-up
4837,3835.9,0.5778097,Standard follow-up
4838,4193.81,0.43624282,Standard follow-up
4839,494.13,0.8637738,Soft reminder
4840,2812.48,0.13504598,Aggressive collection
4841,9560.93,0.47424024,Standard follow-up
4842,9540.96,0.47622868,Standard follow-up
4843,3588.04,0.22426626,Aggressive collection
4844,526.69,0.30573073,Standard follow-up
4845,1873.04,0.3174458,Standard follow-up
4846,3982.96,0.2626472,Aggressive collection
4847,9483.02,0.10557461,Aggressive collection
4848,1497.87,0.20599154,Aggressive collection
4849,7658.81,0.5541081,Standard follow-up
4850,1175.96,0.24360861,Aggressive collection
4851,9814.45,0.79235584,Soft reminder
4852,3878.0,0.6243028,Standard follow-up
4853,7774.82,0.75660735,Soft reminder
4854,3491.65,0.3993611,Standard follow-up
4855,6313.92,0.53648716,Standard follow-up
4856,2000.96,0.81984067,Soft reminder
4857,1545.61,0.49437866,Standard follow-up
4858,9386.83,0.825541,Soft reminder
4859,9184.71,0.3744798,Standard follow-up
4860,8885.94,0.20439757,Aggressive collection
4861,6291.79,0.77061564,Soft reminder
4862,8101.86,0.5025914,Standard follow-up
4863,783.47,0.87289405,Soft reminder
4864,3414.41,0.3692948,Standard follow-up
4865,3205.66,0.8333958,Soft reminder
4866,6392.89,0.85487777,Soft reminder
4867,3623.98,0.27817914,Aggressive collection
4868,1570.22,0.5414045,Standard follow-up
4869,6005.02,0.8293212,Soft reminder
4870,8162.4,0.5151635,Standard follow-up
4871,3883.02,0.5576791,Standard follow-up
4872,1409.46,0.6554555,Standard follow-up
4873,2047.21,0.6826304,Standard follow-up
4874,2451.08,0.085466,Aggressive collection
4875,3068.99,0.5177136,Standard follow-up
4876,6463.67,0.7575851,Soft reminder
4877,6049.36,0.30282837,Standard follow-up
4878,6991.19,0.48131633,Standard follow-up
4879,3688.77,0.37059012,Standard follow-up
4880,8257.58,0.8052365,Soft reminder
4881,2120.47,0.23432444,Aggressive collection
4882,4743.5,0.46793112,Standard follow-up
4883,8029.29,0.5763195,Standard follow-up
4884,1883.57,0.63236827,Standard follow-up
4885,1187.64,0.29108995,Aggressive collection
4886,8848.47,0.7330909,Soft reminder
4887,3495.0,0.22150634,Aggressive collection
4888,6870.31,0.75016266,Soft reminder
4889,350.95,0.08967022,Aggressive collection
4890,6931.46,0.63698596,Standard follow-up
4891,3229.4,0.43849245,Standard follow-up
4892,651.83,0.7240449,Soft reminder
4893,6137.15,0.653533,Standard follow-up
4894,2483.96,0.6345444,Standard follow-up
4895,3929.39,0.7731998,Soft reminder
4896,897.75,0.24879196,Aggressive collection
4897,1556.92,0.2109305,Aggressive collection
4898,3049.97,0.23467511,Aggressive collection
4899,988.62,0.2195399,Aggressive collection
4900,9117.18,0.32384536,Standard follow-up
4901,159.87,0.6086759,Standard follow-up
4902,4890.22,0.25437883,Aggressive collection
4903,1320.15,0.78543496,Soft reminder
4904,3146.02,0.6288071,Standard follow-up
4905,9267.99,0.1612794,Aggressive collection
4906,1700.78,0.6323147,Standard follow-up
4907,9661.74,0.23736781,Aggressive collection
4908,2137.36,0.7123714,Soft reminder
4909,7441.5,0.73891425,Soft reminder
4910,5512.1,0.62844235,Standard follow-up
4911,8856.34,0.6394301,Standard follow-up
4912,5584.53,0.19513287,Aggressive collection
4913,5392.14,0.06373179,Aggressive collection
4914,2035.03,0.24858399,Aggressive collection
4915,1745.67,0.69372636,Standard follow-up
4916,9173.24,0.24007784,Aggressive collection
4917,3345.6,0.822588,Soft reminder
4918,3783.61,0.13975088,Aggressive collection
4919,7622.25,0.6963458,Standard follow-up
4920,3454.35,0.7537163,Soft reminder
4921,9525.42,0.09937357,Aggressive collection
4922,7405.48,0.67774045,Standard follow-up
4923,6014.55,0.8931896,Soft reminder
4924,8820.86,0.3081584,Standard follow-up
4925,591.1,0.8237369,Soft reminder
4926,2644.92,0.6660562,Standard follow-up
4927,4703.86,0.24993606,Aggressive collection
4928,2347.09,0.19456992,Aggressive collection
4929,7464.66,0.68021154,Standard follow-up
4930,9200.16,0.5400179,Standard follow-up
4931,4295.32,0.6926173,Standard follow-up
4932,3487.11,0.73937434,Soft reminder
4933,9619.35,0.59441704,Standard follow-up
4934,4504.04,0.26695684,Aggressive collection
4935,4941.58,0.46883613,Standard follow-up
4936,3581.33,0.8188873,Soft reminder
4937,9104.53,0.1652712,Aggressive collection
4938,5732.66,0.22453304,Aggressive collection
4939,7645.53,0.29159,Aggressive collection
4940,8136.89,0.27542236,Aggressive collection
4941,3484.31,0.5927665,Standard follow-up
4942,4393.57,0.74821854,Soft reminder
4943,8499.87,0.7208614,Soft reminder
4944,3696.23,0.8578993,Soft reminder
4945,7959.96,0.651017,Standard follow-up
4946,9415.82,0.76934433,Soft reminder
4947,6269.78,0.5500081,Standard follow-up
4948,7442.11,0.5092611,Standard follow-up
4949,8070.46,0.28306448,Aggressive collection
4950,8465.89,0.54645365,Standard follow-up
4951,4011.03,0.8451457,Soft reminder
4952,607.51,0.73076487,Soft reminder
4953,4078.58,0.8088182,Soft reminder
4954,6770.19,0.3031912,Standard follow-up
4955,4558.47,0.8586289,Soft reminder
4956,7514.74,0.56285965,Standard follow-up
4957,3634.13,0.280652,Aggressive collection
4958,6383.97,0.27448487,Aggressive collection
4959,1945.56,0.33441788,Standard follow-up
4960,7518.76,0.75054264,Soft reminder
4961,5502.39,0.69298285,Standard follow-up
4962,2120.24,0.5323834,Standard follow-up
4963,2989.92,0.3178063,Standard follow-up
4964,7511.23,0.43139815,Standard follow-up
4965,4877.75,0.07946326,Aggressive collection
4966,2238.71,0.77700585,Soft reminder
4967,9675.98,0.798897,Soft reminder
4968,7179.74,0.19584994,Aggressive collection
4969,9575.63,0.3674841,Standard follow-up
4970,4328.34,0.78169703,Soft reminder
4971,4803.49,0.7653701,Soft reminder
4972,8989.76,0.14693351,Aggressive collection
4973,5297.99,0.50070673,Standard follow-up
4974,7102.06,0.783903,Soft reminder
4975,2596.51,0.5666489,Standard follow-up
4976,4522.59,0.6575647,Standard follow-up
4977,1322.15,0.4230961,Standard follow-up
4978,2139.2,0.22815216,Aggressive collection
4979,109.34,0.44156983,Standard follow-up
4980,488.72,0.557896,Standard follow-up
4981,9775.11,0.77547145,Soft reminder
4982,2499.3,0.73746806,Soft reminder
4983,6666.78,0.6116939,Standard follow-up
4984,8407.09,0.3688684,Standard follow-up
4985,5551.54,0.5906305,Standard follow-up
4986,1616.13,0.59939295,Standard follow-up
4987,7308.35,0.5561078,Standard follow-up
4988,6042.49,0.39941987,Standard follow-up
4989,7339.38,0.68454707,Standard follow-up
4990,7720.49,0.1798855,Aggressive collection
4991,9756.56,0.13573535,Aggressive collection
4992,5778.28,0.75380707,Soft reminder
4993,3482.25,0.29364833,Aggressive collection
4994,6519.8,0.061013687,Aggressive collection
4995,777.56,0.8070581,Soft reminder
4996,8984.23,0.52349544,Standard follow-up
4997,1281.87,0.45925507,Standard follow-up
4998,3345.64,0.7606147,Soft reminder
4999,8175.88,0.827734,Soft reminder
5000,6013.39,0.43125823,Standard follow-up
5001,3996.99,0.47044402,Standard follow-up
5002,4787.01,0.6126831,Standard follow-up
5003,8560.02,0.17444694,Aggressive collection
5004,3466.04,0.26848394,Aggressive collection
5005,8709.53,0.2388172,Aggressive collection
5006,972.53,0.7863545,Soft reminder
5007,7790.3,0.44326672,Standard follow-up
5008,8490.72,0.27920595,Aggressive collection
5009,1899.99,0.34921548,Standard follow-up
5010,4360.43,0.89494354,Soft reminder
5011,1738.45,0.29317263,Aggressive collection
5012,7095.38,0.27162796,Aggressive collection
5013,5399.94,0.62733084,Standard follow-up
5014,6389.7,0.3979701,Standard follow-up
5015,2045.22,0.062844105,Aggressive collection
5016,2196.28,0.3200762,Standard follow-up
5017,510.82,0.13932784,Aggressive collection
5018,3288.47,0.56216794,Standard follow-up
5019,5641.47,0.22831856,Aggressive collection
5020,8593.56,0.6779038,Standard follow-up
5021,6702.58,0.48604614,Standard follow-up
5022,4410.42,0.4012443,Standard follow-up
5023,9535.89,0.41424894,Standard follow-up
5024,7220.53,0.42318034,Standard follow-up
5025,9308.64,0.70227075,Soft reminder
5026,5323.12,0.22476612,Aggressive collection
5027,2663.15,0.38056487,Standard follow-up
5028,622.98,0.18257362,Aggressive collection
5029,7288.24,0.32931334,Standard follow-up
5030,1300.9,0.562463,Standard follow-up
5031,3097.47,0.56248045,Standard follow-up
5032,5371.46,0.84986776,Soft reminder
5033,5687.72,0.6452994,Standard follow-up
5034,6045.77,0.342268,Standard follow-up
5035,1745.93,0.5335295,Standard follow-up
5036,3859.4,0.7537357,Soft reminder
5037,6210.22,0.6006116,Standard follow-up
5038,9701.21,0.35180938,Standard follow-up
5039,7303.55,0.46643272,Standard follow-up
5040,9233.78,0.27841473,Aggressive collection
5041,7645.9,0.36372125,Standard follow-up
5042,5958.0,0.34941533,Standard follow-up
5043,2001.03,0.70940053,Soft reminder
5044,6700.19,0.22687311,Aggressive collection
5045,6271.46,0.679127,Standard follow-up
5046,6064.44,0.86769444,Soft reminder
5047,4948.88,0.32971984,Standard follow-up
5048,5333.7,0.36989686,Standard follow-up
5049,3410.98,0.7391456,Soft reminder
5050,5241.2,0.44304264,Standard follow-up
5051,2055.8,0.6058347,Standard follow-up
5052,8071.23,0.67009175,Standard follow-up
5053,1939.19,0.6637162,Standard follow-up
5054,941.17,0.48013633,Standard follow-up
5055,4418.84,0.6264302,Standard follow-up
5056,6617.24,0.5021834,Standard follow-up
5057,4433.4,0.6232618,Standard follow-up
5058,2839.87,0.64028686,Standard follow-up
5059,5625.89,0.68747544,Standard follow-up
5060,3535.32,0.5629698,Standard follow-up
5061,9335.39,0.35054752,Standard follow-up
5062,9234.19,0.6398893,Standard follow-up
5063,5073.48,0.32650313,Standard follow-up
5064,3346.05,0.7127394,Soft reminder
5065,7397.61,0.1837321,Aggressive collection
5066,463.46,0.20436497,Aggressive collection
5067,4800.21,0.54978675,Standard follow-up
5068,3429.6,0.67484206,Standard follow-up
5069,9213.31,0.20935778,Aggressive collection
5070,218.83,0.90967095,Soft reminder
5071,5572.87,0.20363024,Aggressive collection
5072,7432.57,0.81183386,Soft reminder
5073,4901.68,0.30702102,Standard follow-up
5074,945.49,0.17876859,Aggressive collection
5075,9727.37,0.7742583,Soft reminder
5076,5228.3,0.4987872,Standard follow-up
5077,6180.44,0.24410833,Aggressive collection
5078,2442.44,0.5605512,Standard follow-up
5079,4886.63,0.778508,Soft reminder
5080,4348.58,0.7249062,Soft reminder
5081,841.47,0.85431033,Soft reminder
5082,1150.99,0.81081253,Soft reminder
5083,8390.98,0.5323719,Standard follow-up
5084,2474.22,0.70527786,Soft reminder
5085,2030.09,0.64105064,Standard follow-up
5086,5098.62,0.7453959,Soft reminder
5087,7710.6,0.46227965,Standard follow-up
5088,713.27,0.19322836,Aggressive collection
5089,5810.4,0.7555929,Soft reminder
5090,1280.18,0.1922028,Aggressive collection
5091,460.96,0.31840074,Standard follow-up
5092,622.17,0.13479458,Aggressive collection
5093,8358.22,0.048604343,Aggressive collection
5094,1267.93,0.87519175,Soft reminder
5095,547.0,0.72953814,Soft reminder
5096,4435.21,0.54938644,Standard follow-up
5097,8455.54,0.34424746,Standard follow-up
5098,2697.84,0.54324013,Standard follow-up
5099,4274.95,0.5215897,Standard follow-up
5100,495.23,0.10853069,Aggressive collection
5101,4545.88,0.53190047,Standard follow-up
5102,5818.37,0.59774834,Standard follow-up
5103,5751.98,0.8328438,Soft reminder
5104,3391.02,0.7396077,Soft reminder
5105,3223.78,0.53147644,Standard follow-up
5106,1155.57,0.47883445,Standard follow-up
5107,3731.3,0.5104882,Standard follow-up
5108,1085.0,0.8835631,Soft reminder
5109,7689.3,0.48281282,Standard follow-up
5110,9666.12,0.1972132,Aggressive collection
5111,9703.74,0.33909583,Standard follow-up
5112,8664.2,0.5130903,Standard follow-up
5113,6047.84,0.118651465,Aggressive collection
5114,7038.57,0.2072754,Aggressive collection
5115,2923.54,0.55106133,Standard follow-up
5116,6344.63,0.41285557,Standard follow-up
5117,4610.93,0.5073246,Standard follow-up
5118,4871.97,0.21979384,Aggressive collection
5119,7601.99,0.6529691,Standard follow-up
5120,2890.99,0.9586312,Soft reminder
5121,3248.59,0.6975251,Standard follow-up
5122,9253.95,0.29785758,Aggressive collection
5123,656.62,0.18302569,Aggressive collection
5124,4907.78,0.56924665,Standard follow-up
5125,9136.73,0.7265817,Soft reminder
5126,6142.59,0.066252895,Aggressive collection
5127,5509.43,0.3195016,Standard follow-up
5128,2572.47,0.4584555,Standard follow-up
5129,3498.43,0.68857455,Standard follow-up
5130,8535.28,0.59931076,Standard follow-up
5131,5636.26,0.6121299,Standard follow-up
5132,5195.95,0.4952721,Standard follow-up
5133,1085.84,0.29528645,Aggressive collection
5134,258.68,0.28766167,Aggressive collection
5135,9640.48,0.67360675,Standard follow-up
5136,3832.16,0.36250538,Standard follow-up
5137,6071.81,0.31023976,Standard follow-up
5138,889.18,0.20430426,Aggressive collection
5139,6862.83,0.62202454,Standard follow-up
5140,9332.41,0.66876405,Standard follow-up
5141,5799.09,0.3545122,Standard follow-up
5142,1348.54,0.39336586,Standard follow-up
5143,5859.04,0.44201484,Standard follow-up
5144,7686.84,0.27782133,Aggressive collection
5145,4123.52,0.5842266,Standard follow-up
5146,8810.39,0.91656107,Soft reminder
5147,6521.96,0.5470845,Standard follow-up
5148,9002.56,0.38335955,Standard follow-up
5149,6272.7,0.51212883,Standard follow-up
5150,1399.75,0.44195926,Standard follow-up
5151,3165.95,0.32870758,Standard follow-up
5152,2097.77,0.82608646,Soft reminder
5153,9097.38,0.7392982,Soft reminder
5154,7627.96,0.8817474,Soft reminder
5155,6796.34,0.102163,Aggressive collection
5156,3079.57,0.34050256,Standard follow-up
5157,1922.04,0.5472478,Standard follow-up
5158,7588.87,0.7426667,Soft reminder
5159,4794.16,0.17597608,Aggressive collection
5160,2335.32,0.29349014,Aggressive collection
5161,6204.56,0.576092,Standard follow-up
5162,499.31,0.26725647,Aggressive collection
5163,3329.09,0.68830836,Standard follow-up
5164,4738.71,0.45873168,Standard follow-up
5165,1564.79,0.840664,Soft reminder
5166,9848.08,0.8840193,Soft reminder
5167,2170.06,0.542488,Standard follow-up
5168,1390.5,0.22346832,Aggressive collection
5169,2115.0,0.7974814,Soft reminder
5170,7713.71,0.33787212,Standard follow-up
5171,4312.51,0.5994859,Standard follow-up
5172,5697.62,0.62180406,Standard follow-up
5173,307.99,0.07822903,Aggressive collection
5174,440.87,0.9114754,Soft reminder
5175,4513.67,0.23684306,Aggressive collection
5176,8184.89,0.55514055,Standard follow-up
5177,8863.86,0.7653895,Soft reminder
5178,958.4,0.26746538,Aggressive collection
5179,5429.79,0.12854017,Aggressive collection
5180,9140.97,0.33797976,Standard follow-up
5181,3940.93,0.30093879,Standard follow-up
5182,8312.7,0.37638018,Standard follow-up
5183,1423.59,0.8243858,Soft reminder
5184,9360.41,0.6766175,Standard follow-up
5185,7539.09,0.6157816,Standard follow-up
5186,9419.21,0.84313923,Soft reminder
5187,6798.51,0.56508,Standard follow-up
5188,3697.7,0.24475352,Aggressive collection
5189,9387.99,0.78353375,Soft reminder
5190,2828.11,0.24181777,Aggressive collection
5191,3388.51,0.86330366,Soft reminder
5192,7038.0,0.3042618,Standard follow-up
5193,7676.63,0.77827764,Soft reminder
5194,9301.09,0.64472735,Standard follow-up
5195,2127.54,0.37561727,Standard follow-up
5196,8000.18,0.46608216,Standard follow-up
5197,7411.61,0.5275334,Standard follow-up
5198,731.57,0.7976313,Soft reminder
5199,3933.51,0.6064728,Standard follow-up
5200,2899.38,0.3152122,Standard follow-up
5201,3114.46,0.20153005,Aggressive collection
5202,9831.17,0.9227273,Soft reminder
5203,6463.5,0.58895695,Standard follow-up
5204,7204.99,0.6738248,Standard follow-up
5205,9768.51,0.7330051,Soft reminder
5206,3834.3,0.3435739,Standard follow-up
5207,8038.22,0.44722155,Standard follow-up
5208,4401.86,0.74484074,Soft reminder
5209,8708.38,0.32588342,Standard follow-up
5210,1888.51,0.80209655,Soft reminder
5211,9482.09,0.69761646,Standard follow-up
5212,2265.84,0.38297942,Standard follow-up
5213,3329.58,0.6690475,Standard follow-up
5214,7586.3,0.6602684,Standard follow-up
5215,3998.18,0.5193052,Standard follow-up
5216,6121.29,0.686315,Standard follow-up
5217,4501.28,0.6277459,Standard follow-up
5218,7449.46,0.14349757,Aggressive collection
5219,2360.48,0.5443494,Standard follow-up
5220,678.73,0.9406322,Soft reminder
5221,3069.3,0.8034272,Soft reminder
5222,4795.66,0.58493453,Standard follow-up
5223,1763.4,0.85696226,Soft reminder
5224,3612.49,0.74121714,Soft reminder
5225,4059.83,0.6400224,Standard follow-up
5226,668.18,0.16996944,Aggressive collection
5227,5874.74,0.39240268,Standard follow-up
5228,8855.0,0.41384497,Standard follow-up
5229,1602.25,0.70741624,Soft reminder
5230,6018.3,0.9097118,Soft reminder
5231,6680.92,0.30142117,Standard follow-up
5232,4251.41,0.81538427,Soft reminder
5233,7040.87,0.5216854,Standard follow-up
5234,4166.24,0.5100473,Standard follow-up
5235,5095.91,0.3123649,Standard follow-up
5236,172.8,0.7858649,Soft reminder
5237,6948.03,0.82664263,Soft reminder
5238,6647.29,0.63860965,Standard follow-up
5239,480.17,0.7952992,Soft reminder
5240,3745.68,0.3937518,Standard follow-up
5241,9792.42,0.827825,Soft reminder
5242,4265.29,0.48605254,Standard follow-up
5243,5069.26,0.18733706,Aggressive collection
5244,9108.31,0.72166896,Soft reminder
5245,7200.89,0.57469714,Standard follow-up
5246,5862.49,0.43287507,Standard follow-up
5247,7998.27,0.3494704,Standard follow-up
5248,8657.23,0.32793742,Standard follow-up
5249,4623.19,0.27608955,Aggressive collection
5250,4803.57,0.26149428,Aggressive collection
5251,3921.9,0.28894776,Aggressive collection
5252,9670.39,0.67727363,Standard follow-up
5253,7001.95,0.5669239,Standard follow-up
5254,923.91,0.58144814,Standard follow-up
5255,8643.3,0.26151648,Aggressive collection
5256,4857.54,0.8706339,Soft reminder
5257,780.66,0.82726586,Soft reminder
5258,5542.2,0.19530979,Aggressive collection
5259,4229.93,0.7390572,Soft reminder
5260,8789.72,0.5871416,Standard follow-up
5261,2119.55,0.66414034,Standard follow-up
5262,8282.0,0.8444495,Soft reminder
5263,5621.12,0.75019455,Soft reminder
5264,640.64,0.78692883,Soft reminder
5265,9721.27,0.2406504,Aggressive collection
5266,5174.89,0.92173004,Soft reminder
5267,2979.68,0.642714,Standard follow-up
5268,4747.13,0.7539147,Soft reminder
5269,8592.79,0.30151817,Standard follow-up
5270,3118.54,0.31387785,Standard follow-up
5271,2007.5,0.91126996,Soft reminder
5272,1377.81,0.8189923,Soft reminder
5273,3048.81,0.7124085,Soft reminder
5274,7822.48,0.83001137,Soft reminder
5275,4769.1,0.51010185,Standard follow-up
5276,2352.07,0.19443227,Aggressive collection
5277,1745.23,0.17108601,Aggressive collection
5278,3394.02,0.4877341,Standard follow-up
5279,9405.25,0.34371316,Standard follow-up
5280,3495.96,0.48830494,Standard follow-up
5281,9882.43,0.9707855,Soft reminder
5282,4903.78,0.12012927,Aggressive collection
5283,1873.72,0.6025865,Standard follow-up
5284,8922.29,0.19190893,Aggressive collection
5285,4657.52,0.65314937,Standard follow-up
5286,7125.75,0.5476844,Standard follow-up
5287,9838.74,0.33810532,Standard follow-up
5288,596.74,0.7227968,Soft reminder
5289,1057.28,0.27587414,Aggressive collection
5290,7232.52,0.34499374,Standard follow-up
5291,2890.07,0.78307927,Soft reminder
5292,1924.58,0.8210859,Soft reminder
5293,489.68,0.14359306,Aggressive collection
5294,316.28,0.9305389,Soft reminder
5295,7767.41,0.21069278,Aggressive collection
5296,1430.89,0.3424302,Standard follow-up
5297,4730.43,0.2849572,Aggressive collection
5298,6098.38,0.75415635,Soft reminder
5299,4340.68,0.4374244,Standard follow-up
5300,368.36,0.1659008,Aggressive collection
5301,7856.66,0.2945692,Aggressive collection
5302,204.08,0.94243234,Soft reminder
5303,7642.71,0.56879056,Standard follow-up
5304,8943.71,0.65167165,Standard follow-up
5305,4385.12,0.3466101,Standard follow-up
5306,5401.87,0.6781145,Standard follow-up
5307,4822.14,0.57507396,Standard follow-up
5308,3953.17,0.3485597,Standard follow-up
5309,8885.5,0.70110315,Soft reminder
5310,8949.94,0.33051413,Standard follow-up
5311,3424.58,0.9157561,Soft reminder
5312,6189.19,0.53032213,Standard follow-up
5313,9276.38,0.21381079,Aggressive collection
5314,9624.38,0.88412714,Soft reminder
5315,5138.69,0.522629,Standard follow-up
5316,4582.97,0.32991776,Standard follow-up
5317,2859.07,0.5319796,Standard follow-up
5318,9592.83,0.51850843,Standard follow-up
5319,1513.86,0.31006747,Standard follow-up
5320,5840.31,0.5202246,Standard follow-up
5321,2897.25,0.54632854,Standard follow-up
5322,2862.18,0.4291014,Standard follow-up
5323,4109.19,0.12971471,Aggressive collection
5324,9988.05,0.09090107,Aggressive collection
5325,644.17,0.10184659,Aggressive collection
5326,5827.56,0.53892297,Standard follow-up
5327,917.46,0.23081918,Aggressive collection
5328,1629.76,0.40326992,Standard follow-up
5329,4451.67,0.49068296,Standard follow-up
5330,5153.56,0.32924718,Standard follow-up
5331,2662.04,0.39170066,Standard follow-up
5332,3232.93,0.33678737,Standard follow-up
5333,960.97,0.27698562,Aggressive collection
5334,3101.88,0.64514166,Standard follow-up
5335,9668.93,0.26819733,Aggressive collection
5336,9452.6,0.51204056,Standard follow-up
5337,3415.3,0.558583,Standard follow-up
5338,5751.45,0.448381,Standard follow-up
5339,9104.99,0.1834525,Aggressive collection
5340,161.22,0.05619129,Aggressive collection
5341,8125.77,0.19062653,Aggressive collection
5342,9488.86,0.33327097,Standard follow-up
5343,1004.12,0.7553219,Soft reminder
5344,1698.33,0.39698008,Standard follow-up
5345,9611.39,0.21447094,Aggressive collection
5346,5421.65,0.27631038,Aggressive collection
5347,240.55,0.7513626,Soft reminder
5348,2650.56,0.5598331,Standard follow-up
5349,4554.44,0.63475364,Standard follow-up
5350,6959.8,0.6580967,Standard follow-up
5351,7358.29,0.28203517,Aggressive collection
5352,9954.67,0.6471468,Standard follow-up
5353,2946.36,0.49789962,Standard follow-up
5354,5428.38,0.2625147,Aggressive collection
5355,5379.9,0.6881685,Standard follow-up
5356,4115.89,0.9370779,Soft reminder
5357,1774.7,0.17357902,Aggressive collection
5358,9776.82,0.6659704,Standard follow-up
5359,8547.84,0.30419466,Standard follow-up
5360,5033.5,0.5581596,Standard follow-up
5361,6072.13,0.70563465,Soft reminder
5362,2349.88,0.34666643,Standard follow-up
5363,5483.49,0.3324399,Standard follow-up
5364,6980.2,0.36244094,Standard follow-up
5365,5200.15,0.35072246,Standard follow-up
5366,9903.82,0.337836,Standard follow-up
5367,6152.28,0.6355378,Standard follow-up
5368,3772.64,0.8034557,Soft reminder
5369,7744.31,0.78681177,Soft reminder
5370,1787.58,0.36801845,Standard follow-up
5371,3906.71,0.46774918,Standard follow-up
5372,3534.89,0.47682476,Standard follow-up
5373,4374.89,0.67559177,Standard follow-up
5374,7839.62,0.3417359,Standard follow-up
5375,4893.31,0.5097002,Standard follow-up
5376,7960.74,0.19950366,Aggressive collection
5377,5807.24,0.2517524,Aggressive collection
5378,3486.49,0.8099207,Soft reminder
5379,8118.79,0.31857008,Standard follow-up
5380,2459.07,0.38579085,Standard follow-up
5381,2321.39,0.83593494,Soft reminder
5382,5094.58,0.5130138,Standard follow-up
5383,2682.41,0.39575192,Standard follow-up
5384,189.96,0.21301953,Aggressive collection
5385,6518.15,0.64347905,Standard follow-up
5386,5159.83,0.59595263,Standard follow-up
5387,4510.63,0.6563387,Standard follow-up
5388,9672.99,0.16514672,Aggressive collection
5389,5754.87,0.45790994,Standard follow-up
5390,8647.97,0.22299194,Aggressive collection
5391,1480.56,0.41037154,Standard follow-up
5392,5735.14,0.32453823,Standard follow-up
5393,8693.0,0.8475412,Soft reminder
5394,5872.75,0.6544397,Standard follow-up
5395,7208.34,0.2706444,Aggressive collection
5396,3783.23,0.34715435,Standard follow-up
5397,1015.25,0.5878522,Standard follow-up
5398,4633.21,0.46107224,Standard follow-up
5399,4005.35,0.5614385,Standard follow-up
5400,8683.9,0.29689127,Aggressive collection
5401,2515.55,0.36550608,Standard follow-up
5402,9670.67,0.8533094,Soft reminder
5403,9585.57,0.55099756,Standard follow-up
5404,2551.55,0.7779285,Soft reminder
5405,3545.71,0.4122807,Standard follow-up
5406,8966.0,0.31718725,Standard follow-up
5407,9669.56,0.3782543,Standard follow-up
5408,4490.05,0.3992069,Standard follow-up
5409,3277.87,0.39827585,Standard follow-up
5410,5308.33,0.6655246,Standard follow-up
5411,6908.92,0.3959572,Standard follow-up
5412,2807.4,0.90316945,Soft reminder
5413,7391.08,0.7429471,Soft reminder
5414,611.41,0.76764715,Soft reminder
5415,588.02,0.75306034,Soft reminder
5416,3924.25,0.45391652,Standard follow-up
5417,3599.38,0.6223848,Standard follow-up
5418,3224.77,0.8237392,Soft reminder
5419,4961.1,0.60972625,Standard follow-up
5420,3275.26,0.23225926,Aggressive collection
5421,2003.35,0.10288911,Aggressive collection
5422,3163.75,0.5932321,Standard follow-up
5423,9751.55,0.3765515,Standard follow-up
