customer_id,debt_amount,days_overdue,credit_score,age,income,num_previous_loans,num_previous_defaults,communication_preference,last_contact_date,payment_probability,days_since_last_contact,debt_to_income_ratio,default_rate
4487,349.47,162,300,42,181931.45,3,3,1,2024-05-12 02:06:47.069644,0.9291,87,0.001920888334589759,0.75
4488,3612.84,130,676,37,63844.3,4,1,0,2024-07-14 02:06:47.069644,0.0053,24,0.05658829370828719,0.2
4489,7824.11,69,711,62,41959.98,2,1,0,2024-05-04 02:06:47.069644,0.4171,95,0.1864660088017201,0.3333333333333333
4490,5682.54,225,499,26,170376.32,0,4,2,2024-06-18 02:06:47.069644,0.3336,50,0.03335287439005608,4.0
4491,2685.51,246,482,33,184960.36,2,2,1,2024-05-13 02:06:47.069644,0.9612,86,0.014519381342034588,0.6666666666666666
4492,6980.04,68,709,45,58675.15,0,2,0,2024-05-08 02:06:47.069644,0.9739,91,0.11896075255027043,2.0
4493,5717.17,107,697,57,149848.5,4,0,2,2024-06-30 02:06:47.069644,0.5857,38,0.03815300119787652,0.0
4494,7982.81,109,515,63,126365.5,6,1,2,2024-05-30 02:06:47.069644,0.55,69,0.0631723848677052,0.14285714285714285
4495,7376.75,328,648,78,63055.36,8,3,1,2024-07-20 02:06:47.069644,0.9032,18,0.11698846854573505,0.3333333333333333
4496,6140.07,103,340,66,168258.38,3,0,1,2024-05-27 02:06:47.069644,0.0065,72,0.03649191202245023,0.0
4497,4932.96,141,302,78,104678.73,9,3,2,2024-04-30 02:06:47.070644,0.5623,99,0.04712475972912549,0.3
4498,1418.5,65,393,53,146060.1,9,0,1,2024-06-19 02:06:47.070644,0.0246,49,0.009711755640315185,0.0
4499,2687.2,134,358,56,74256.11,0,1,2,2024-07-21 02:06:47.070644,0.9682,17,0.036188267874522374,1.0
4500,4249.08,199,706,66,166840.69,6,2,0,2024-05-23 02:06:47.070644,0.3202,76,0.025467887959466,0.2857142857142857
4501,6033.06,155,317,77,67571.47,2,2,1,2024-05-13 02:06:47.070644,0.5208,86,0.0892841313057123,0.6666666666666666
4502,5185.71,79,793,41,85661.7,0,1,0,2024-06-15 02:06:47.070644,0.4176,53,0.06053708950441096,1.0
4503,2953.03,250,807,33,90464.45,3,3,1,2024-08-01 02:06:47.070644,0.8936,6,0.03264298848884838,0.75
4504,164.0,87,631,31,57156.83,8,4,2,2024-05-05 02:06:47.070644,0.9998,94,0.0028692983848124538,0.4444444444444444
4505,5012.77,304,468,65,177386.5,5,4,0,2024-06-02 02:06:47.070644,0.0684,66,0.028259027603566227,0.6666666666666666
4506,2927.7,241,505,76,40427.81,5,1,2,2024-08-02 02:06:47.070644,0.732,5,0.0724179716883007,0.16666666666666666
4507,7372.62,88,820,51,121363.23,6,0,2,2024-08-05 02:06:47.070644,0.368,2,0.06074838317997964,0.0
4508,337.07,324,804,41,166547.15,0,2,2,2024-06-06 02:06:47.070644,0.1391,62,0.0020238713181222256,2.0
4509,5889.8,172,645,64,124562.89,4,3,1,2024-04-30 02:06:47.070644,0.4054,99,0.047283745584258685,0.6
4510,9420.59,357,603,28,78841.37,3,4,1,2024-08-02 02:06:47.070644,0.9981,5,0.11948790336849804,1.0
4511,1826.65,17,414,62,160643.91,3,2,2,2024-07-07 02:06:47.070644,0.3576,31,0.011370801420358855,0.5
4512,4769.33,223,386,53,109851.93,6,1,2,2024-05-18 02:06:47.070644,0.2774,81,0.04341598732038664,0.14285714285714285
4513,1005.08,294,394,73,49342.31,1,2,1,2024-06-05 02:06:47.070644,0.8462,63,0.02036953681333525,1.0
4514,6294.25,310,727,18,77035.39,4,4,0,2024-05-08 02:06:47.070644,0.8679,91,0.08170595358834426,0.8
4515,5550.26,219,749,64,126549.17,6,3,1,2024-05-04 02:06:47.070644,0.3389,95,0.043858525504355345,0.42857142857142855
4516,4132.92,234,840,29,138579.77,2,0,1,2024-05-25 02:06:47.070644,0.2987,74,0.0298234006305538,0.0
4517,5261.63,248,301,38,118663.78,1,0,1,2024-05-23 02:06:47.070644,0.6473,76,0.04434065727553935,0.0
4518,8976.09,52,377,26,68961.7,0,2,0,2024-07-20 02:06:47.070644,0.2052,18,0.13016050938419443,2.0
4519,2043.31,15,623,56,126875.48,4,0,1,2024-05-22 02:06:47.070644,0.4837,77,0.016104845475264407,0.0
4520,323.39,324,397,20,79841.28,4,4,1,2024-06-11 02:06:47.070644,0.1413,57,0.004050411015454662,0.8
4521,8630.48,112,409,33,60485.79,3,3,0,2024-05-27 02:06:47.070644,0.3048,72,0.14268607552286247,0.75
4522,5813.46,184,756,21,190195.16,7,0,1,2024-04-30 02:06:47.070644,0.2975,99,0.030565762030958097,0.0
4523,8917.52,360,787,43,76677.21,1,0,2,2024-06-06 02:06:47.070644,0.6949,62,0.11629948455349379,0.0
4524,6009.76,7,670,72,80411.68,3,1,0,2024-08-03 02:06:47.070644,0.2823,4,0.07473740133274172,0.25
4525,8120.59,51,636,63,181419.76,4,0,1,2024-06-06 02:06:47.070644,0.8985,62,0.04476133140072504,0.0
4526,4353.77,314,321,71,45684.74,8,0,2,2024-06-22 02:06:47.070644,0.983,46,0.09530031253324416,0.0
4527,7523.61,241,604,30,125227.08,2,4,2,2024-05-28 02:06:47.070644,0.0811,71,0.06007973674703586,1.3333333333333333
4528,9139.11,245,571,78,161067.91,0,0,0,2024-07-17 02:06:47.070644,0.3976,21,0.056740725076770415,0.0
4529,5764.02,186,789,37,69259.78,3,1,0,2024-06-08 02:06:47.070644,0.3018,60,0.08322319245022147,0.25
4530,1889.77,287,745,36,171934.59,9,1,1,2024-06-23 02:06:47.070644,0.352,45,0.010991214740442862,0.1
4531,2761.1,92,577,44,158536.82,5,1,0,2024-05-20 02:06:47.070644,0.2654,79,0.017416143454876916,0.16666666666666666
4532,2066.58,106,676,19,107496.93,6,0,1,2024-05-01 02:06:47.070644,0.3827,98,0.019224549017353335,0.0
4533,2543.88,13,531,27,41368.83,3,2,2,2024-07-16 02:06:47.070644,0.1414,22,0.06149267455714846,0.5
4534,3133.51,146,725,77,194619.29,3,2,2,2024-06-03 02:06:47.070644,0.2798,65,0.01610071642949679,0.5
4535,5595.82,119,354,42,132361.44,5,4,1,2024-08-01 02:06:47.070644,0.7478,6,0.04227681415372936,0.6666666666666666
4536,5921.12,203,740,36,113077.71,0,2,0,2024-06-03 02:06:47.070644,0.344,65,0.05236328185280724,2.0
4537,4322.35,141,333,32,179380.93,4,4,1,2024-05-16 02:06:47.070644,0.2078,83,0.024095928145762207,0.8
4538,6192.67,115,628,56,95844.12,2,4,1,2024-07-11 02:06:47.070644,0.1084,27,0.06461189272748293,1.3333333333333333
4539,907.59,152,753,64,121455.44,7,1,0,2024-07-28 02:06:47.070644,0.348,10,0.00747261711784997,0.125
4540,969.1,57,687,66,174514.34,4,3,1,2024-06-13 02:06:47.070644,0.6434,55,0.0055531253190998515,0.6
4541,1801.11,157,729,41,90734.99,6,4,0,2024-05-21 02:06:47.070644,0.2533,78,0.019850225365098954,0.5714285714285714
4542,5228.97,310,775,33,159030.48,7,0,0,2024-07-04 02:06:47.070644,0.4224,34,0.03288030068198247,0.0
4543,2218.55,133,424,34,66104.8,7,1,2,2024-06-27 02:06:47.070644,0.9524,41,0.033561102975880726,0.125
4544,2904.52,163,822,77,146425.72,1,0,2,2024-07-06 02:06:47.070644,0.5524,32,0.019836132613860462,0.0
4545,4063.1,275,781,33,111878.28,1,0,0,2024-06-01 02:06:47.070644,0.5319,67,0.0363171475285462,0.0
4546,8137.47,183,616,35,49683.22,9,2,0,2024-06-17 02:06:47.070644,0.4099,51,0.1637870894841357,0.2
4547,237.24,77,421,66,44481.34,4,0,0,2024-05-19 02:06:47.070644,0.5568,80,0.005333472417872304,0.0
4548,6528.85,325,846,21,102383.88,2,4,0,2024-06-29 02:06:47.070644,0.9846,39,0.06376833931279026,1.3333333333333333
4549,6721.88,44,612,19,147952.48,9,0,1,2024-05-02 02:06:47.070644,0.2538,97,0.045432695687155765,0.0
4550,8006.69,206,786,66,128593.28,0,0,0,2024-08-02 02:06:47.070644,0.9419,5,0.06226367349833521,0.0
4551,9334.25,38,311,66,173850.51,7,2,2,2024-06-10 02:06:47.070644,0.1491,58,0.05369124312606273,0.25
4552,299.36,318,424,48,90139.1,5,0,0,2024-04-30 02:06:47.070644,0.1111,99,0.003321089294213055,0.0
4553,1622.46,22,376,19,171855.58,2,4,2,2024-07-21 02:06:47.070644,0.6547,17,0.009440833983976547,1.3333333333333333
4554,8873.1,73,535,71,26665.12,7,4,0,2024-07-15 02:06:47.070644,0.2512,23,0.33276055011190653,0.5
4555,4639.33,241,553,19,85844.83,0,0,1,2024-05-09 02:06:47.070644,0.4444,90,0.05404320796022311,0.0
4556,5689.45,154,705,78,33136.95,2,4,1,2024-06-22 02:06:47.070644,0.7297,46,0.17169504133603125,1.3333333333333333
4557,6663.97,237,542,32,185463.95,8,4,0,2024-07-31 02:06:47.070644,0.5348,7,0.03593134946171479,0.4444444444444444
4558,6822.76,5,760,78,105556.19,5,2,2,2024-06-06 02:06:47.070644,0.0137,62,0.06463628518611746,0.3333333333333333
4559,9324.23,221,576,77,76908.16,0,1,1,2024-07-31 02:06:47.070644,0.3058,7,0.12123850057003054,1.0
4560,9969.8,310,768,77,108647.79,8,1,2,2024-07-23 02:06:47.070644,0.0647,15,0.09176256599420936,0.1111111111111111
4561,7229.56,86,519,65,115912.29,6,3,2,2024-07-08 02:06:47.070644,0.9261,30,0.062370953071499154,0.42857142857142855
4562,2943.49,177,524,60,172321.84,0,1,1,2024-07-18 02:06:47.070644,0.7946,20,0.01708135196327987,1.0
4563,8809.55,259,400,46,117636.99,0,0,0,2024-06-01 02:06:47.070644,0.9838,67,0.07488758425389835,0.0
4564,587.29,220,806,51,97648.66,4,4,2,2024-05-13 02:06:47.070644,0.8851,86,0.006014317042343438,0.8
4565,2387.7,38,630,57,193043.8,3,1,2,2024-06-14 02:06:47.070644,0.4753,54,0.012368695601723547,0.25
4566,8984.12,142,536,49,194340.46,7,2,0,2024-06-18 02:06:47.070644,0.8826,50,0.04622876780264903,0.25
4567,2636.3,235,638,38,26915.02,1,3,0,2024-05-28 02:06:47.070644,0.6724,71,0.09794902623144995,1.5
4568,2284.45,203,805,47,147232.24,5,0,1,2024-05-04 02:06:47.070644,0.5246,95,0.01551596307982545,0.0
4569,1467.44,329,464,41,86916.45,7,1,1,2024-06-19 02:06:47.070644,0.3706,49,0.016883340265277748,0.125
4570,8605.21,294,517,61,141535.94,0,4,0,2024-06-18 02:06:47.070644,0.681,50,0.06079876249099698,4.0
4571,5050.58,172,675,31,134646.03,2,2,0,2024-08-04 02:06:47.070644,0.5901,3,0.03751005506809224,0.6666666666666666
4572,6781.44,125,311,45,79418.81,0,1,2,2024-06-04 02:06:47.070644,0.6142,64,0.0853883355844793,1.0
4573,2466.76,326,731,31,197598.57,6,4,0,2024-06-22 02:06:47.070644,0.3998,46,0.012483693581385737,0.5714285714285714
4574,7604.6,65,382,73,84279.7,0,1,2,2024-05-18 02:06:47.070644,0.7393,81,0.09023050627849886,1.0
4575,7624.05,281,730,61,133756.69,8,0,1,2024-07-16 02:06:47.070644,0.0813,22,0.05699939195564723,0.0
4576,3194.72,272,777,51,166409.55,7,3,1,2024-06-16 02:06:47.070644,0.7262,52,0.01919793665688057,0.375
4577,4165.76,244,668,31,46183.7,2,4,2,2024-07-01 02:06:47.070644,0.7308,37,0.09019978910308184,1.3333333333333333
4578,2175.93,15,440,72,74102.31,3,3,1,2024-06-08 02:06:47.070644,0.5159,60,0.029363861936287816,0.75
4579,9767.95,226,755,42,55815.09,8,3,2,2024-06-01 02:06:47.070644,0.2633,67,0.17500554061634588,0.3333333333333333
4580,6491.47,131,801,29,160728.04,9,2,2,2024-06-20 02:06:47.070644,0.5193,48,0.040387912401594644,0.2
4581,9351.98,195,702,73,164217.54,5,4,2,2024-07-08 02:06:47.070644,0.1231,30,0.0569487278886287,0.6666666666666666
4582,3103.52,293,587,78,66069.9,4,2,0,2024-05-11 02:06:47.070644,0.2851,88,0.04697328132780586,0.4
4583,7840.72,209,654,58,20743.43,4,3,1,2024-05-02 02:06:47.070644,0.4213,97,0.3779857043892934,0.6
4584,7682.0,113,642,78,96203.09,0,0,1,2024-06-25 02:06:47.070644,0.6732,43,0.07985190496479895,0.0
4585,6947.39,244,448,57,143684.77,0,0,2,2024-07-28 02:06:47.070644,0.1872,10,0.04835161026460912,0.0
4586,9659.83,166,509,37,132050.39,2,1,0,2024-05-28 02:06:47.070644,0.1582,71,0.07315260485031509,0.3333333333333333
4587,3996.2,191,411,65,100225.96,1,1,1,2024-05-19 02:06:47.070644,0.6078,80,0.039871905442462205,0.5
4588,1394.1,257,835,59,74349.49,9,4,0,2024-05-03 02:06:47.070644,0.6795,96,0.018750632990219566,0.4
4589,6749.92,327,348,24,105389.72,0,0,1,2024-08-05 02:06:47.070644,0.0837,2,0.06404723344933452,0.0
4590,7320.17,218,630,32,22718.51,4,3,2,2024-05-27 02:06:47.070644,0.0332,72,0.3222117119476586,0.6
4591,5793.1,359,664,74,33296.71,2,0,1,2024-05-20 02:06:47.070644,0.1471,79,0.1739841563926286,0.0
4592,2147.5,275,310,26,49281.82,6,4,0,2024-06-01 02:06:47.070644,0.901,67,0.04357590689629563,0.5714285714285714
4593,5094.11,52,487,21,132572.96,7,1,2,2024-05-15 02:06:47.070644,0.6726,84,0.03842495483241831,0.125
4594,3190.68,158,808,48,59383.86,9,1,0,2024-05-01 02:06:47.070644,0.921,98,0.05372975081107897,0.1
4595,4331.92,363,744,40,96208.21,5,2,1,2024-06-22 02:06:47.070644,0.6647,46,0.045026510731256714,0.3333333333333333
4596,6487.66,55,389,23,131853.95,4,1,1,2024-06-27 02:06:47.070644,0.9652,41,0.04920337995183306,0.2
4597,7477.63,14,747,45,169503.83,9,3,2,2024-08-03 02:06:47.070644,0.4389,4,0.04411481439681924,0.3
4598,2399.02,269,331,29,118938.17,4,4,2,2024-05-12 02:06:47.070644,0.5991,87,0.020170312020102547,0.8
4599,4112.72,340,626,64,51882.77,0,1,0,2024-07-30 02:06:47.070644,0.6012,8,0.07926947616713603,1.0
4600,2764.7,90,373,68,191313.11,5,1,2,2024-07-28 02:06:47.070644,0.0031,10,0.01445117901224856,0.16666666666666666
4601,2066.45,27,550,75,36202.73,5,3,0,2024-08-02 02:06:47.070644,0.0275,5,0.05707994949552146,0.5
4602,7855.53,89,749,39,86081.47,2,1,2,2024-05-25 02:06:47.070644,0.1453,74,0.091256922076261,0.3333333333333333
4603,9101.6,41,654,41,185838.31,3,3,1,2024-05-09 02:06:47.070644,0.5111,90,0.048975908142944266,0.75
4604,3765.3,304,832,51,128420.02,3,1,0,2024-05-19 02:06:47.070644,0.4305,80,0.029320194779599008,0.25
4605,7537.66,268,595,77,139277.41,5,3,1,2024-06-09 02:06:47.070644,0.5397,59,0.05411975998117713,0.5
4606,8980.25,138,597,36,74304.68,7,1,1,2024-06-10 02:06:47.070644,0.8005,58,0.12085712501554412,0.125
4607,8476.63,6,627,41,34136.94,8,4,0,2024-07-15 02:06:47.070644,0.8222,23,0.24831253182036817,0.4444444444444444
4608,1909.85,242,601,37,85836.98,8,2,2,2024-06-07 02:06:47.070644,0.977,61,0.022249734321967057,0.2222222222222222
4609,9567.29,162,811,69,92388.32,4,2,0,2024-07-21 02:06:47.070644,0.5575,17,0.10355518966033801,0.4
4610,3829.1,180,637,51,68649.03,7,0,1,2024-07-10 02:06:47.070644,0.3472,28,0.05577791849353152,0.0
4611,3458.48,297,673,64,58787.37,7,2,1,2024-07-20 02:06:47.070644,0.308,18,0.058830323588212906,0.25
4612,718.07,6,393,44,83991.57,9,3,1,2024-06-16 02:06:47.070644,0.3407,52,0.008549310365314042,0.3
4613,4913.12,271,431,75,135095.04,3,3,1,2024-06-10 02:06:47.070644,0.3238,58,0.03636787849502098,0.75
4614,1179.23,272,352,61,190826.25,3,2,0,2024-06-27 02:06:47.070644,0.3929,41,0.006179600552858949,0.5
4615,2560.54,156,795,46,146680.53,2,3,0,2024-05-24 02:06:47.070644,0.0749,75,0.017456577229438698,1.0
4616,3237.73,85,528,18,160328.56,4,4,0,2024-05-01 02:06:47.070644,0.6334,98,0.020194343415795665,0.8
4617,8107.38,200,511,72,75092.05,7,3,0,2024-05-20 02:06:47.070644,0.568,79,0.1079658898645063,0.375
4618,8767.34,10,803,63,38844.65,7,4,1,2024-08-06 02:06:47.070644,0.462,1,0.2257026385872958,0.5
4619,3094.42,138,794,53,72472.44,8,4,2,2024-05-02 02:06:47.070644,0.0811,97,0.04269788625855567,0.4444444444444444
4620,8601.11,242,532,71,92477.76,0,4,0,2024-05-26 02:06:47.070644,0.0932,73,0.09300733495274974,4.0
4621,8586.59,201,370,73,144178.64,3,1,1,2024-07-21 02:06:47.070644,0.5451,17,0.05955521566856228,0.25
4622,7670.04,156,488,60,189084.54,5,0,0,2024-05-20 02:06:47.070644,0.0366,79,0.04056407784581436,0.0
4623,1552.28,275,307,56,165672.65,4,3,1,2024-08-03 02:06:47.070644,0.7248,4,0.009369560998752661,0.6
4624,6934.2,225,631,62,67952.05,3,1,2,2024-06-22 02:06:47.070644,0.9938,46,0.10204548648642682,0.25
4625,9455.74,68,315,63,167654.12,2,0,2,2024-05-29 02:06:47.070644,0.5974,70,0.056400284108735294,0.0
4626,6857.15,184,392,24,94114.42,1,1,0,2024-08-01 02:06:47.070644,0.7234,6,0.07285971692754416,0.5
4627,3383.01,195,561,71,51578.99,8,3,2,2024-05-16 02:06:47.070644,0.4389,83,0.06558891517650889,0.3333333333333333
4628,5055.74,42,848,60,103025.63,9,4,1,2024-07-15 02:06:47.070644,0.6674,23,0.049072643380098716,0.4
4629,6492.68,151,460,37,121379.7,2,1,1,2024-05-05 02:06:47.070644,0.6518,94,0.05349065782828595,0.3333333333333333
4630,5154.65,84,650,37,157412.92,3,0,0,2024-08-06 02:06:47.070644,0.8241,1,0.03274604143039846,0.0
4631,1287.53,134,473,42,82981.37,0,0,2,2024-05-26 02:06:47.070644,0.7113,73,0.015515892302091421,0.0
4632,3189.43,309,616,60,46420.28,0,0,2,2024-06-07 02:06:47.070644,0.749,61,0.06870768552020798,0.0
4633,8043.72,354,317,38,36983.64,9,1,1,2024-07-16 02:06:47.070644,0.5566,22,0.21749400545754827,0.1
4634,8628.04,298,785,26,40240.28,8,0,1,2024-06-03 02:06:47.070644,0.4845,65,0.21441302098295542,0.0
4635,1459.27,30,666,44,191004.22,3,2,1,2024-06-11 02:06:47.070644,0.4587,57,0.00763998826832203,0.5
4636,9528.63,9,650,45,191315.23,9,0,1,2024-07-02 02:06:47.070644,0.392,36,0.049805914563100906,0.0
4637,3355.34,170,827,42,194376.16,3,0,2,2024-07-13 02:06:47.070644,0.266,25,0.01726209633938648,0.0
4638,6656.91,290,734,53,74448.0,5,1,0,2024-07-22 02:06:47.070644,0.0333,16,0.08941690844616376,0.16666666666666666
4639,7543.07,168,569,51,54490.6,1,3,2,2024-07-12 02:06:47.070644,0.6711,26,0.13842882992662955,1.5
4640,8138.27,344,367,19,196564.61,5,1,2,2024-05-07 02:06:47.070644,0.901,92,0.041402518998714985,0.16666666666666666
4641,9462.92,145,329,74,197887.54,6,1,1,2024-08-02 02:06:47.070644,0.9305,5,0.04781968586804404,0.14285714285714285
4642,3197.9,228,615,26,34103.08,0,2,1,2024-07-16 02:06:47.070644,0.5806,22,0.09377158895912041,2.0
4643,8599.21,306,463,36,155455.06,7,3,1,2024-07-24 02:06:47.070644,0.0941,14,0.055316372461597575,0.375
4644,1403.7,76,619,32,71959.51,5,1,0,2024-05-26 02:06:47.070644,0.8787,73,0.019506803200855596,0.16666666666666666
4645,7079.9,223,313,70,183673.77,8,2,0,2024-05-21 02:06:47.070644,0.7477,78,0.0385460591351721,0.2222222222222222
4646,7445.58,177,578,38,36060.5,3,1,1,2024-05-19 02:06:47.070644,0.2514,80,0.20647467450534518,0.25
4647,6809.46,189,731,67,179943.99,1,2,1,2024-05-05 02:06:47.070644,0.8035,94,0.03784210853610615,1.0
4648,2597.92,302,562,33,20471.83,8,4,2,2024-05-03 02:06:47.070644,0.472,96,0.12690218705411288,0.4444444444444444
4649,8743.13,46,821,19,113956.02,7,0,2,2024-05-29 02:06:47.070644,0.8876,70,0.07672372201135139,0.0
4650,1771.7,17,471,43,80401.49,1,0,2,2024-07-21 02:06:47.070644,0.2476,17,0.022035661279411613,0.0
4651,630.98,66,657,61,96920.08,7,1,1,2024-08-06 02:06:47.070644,0.8009,1,0.006510312414104487,0.125
4652,7202.9,360,312,46,98081.22,7,2,2,2024-07-20 02:06:47.070644,0.7119,18,0.07343811587987996,0.25
4653,4807.21,261,531,50,137648.57,4,4,0,2024-05-24 02:06:47.070644,0.0144,75,0.0349237917982003,0.8
4654,8506.07,123,775,51,24157.48,6,0,2,2024-07-27 02:06:47.070644,0.5633,11,0.3521091603925575,0.0
4655,3895.63,231,770,63,144445.54,6,1,0,2024-05-07 02:06:47.070644,0.7155,92,0.026969541600246016,0.14285714285714285
4656,1765.96,125,459,44,23995.66,3,1,2,2024-07-26 02:06:47.070644,0.1564,12,0.07359497509132902,0.25
4657,8380.78,112,560,24,53349.28,5,2,0,2024-07-04 02:06:47.070644,0.5319,34,0.1570926542963654,0.3333333333333333
4658,5534.21,272,658,66,129213.5,9,3,1,2024-05-19 02:06:47.070644,0.3041,80,0.042829967456960764,0.3
4659,1973.04,81,554,32,35558.74,5,1,0,2024-05-25 02:06:47.070644,0.6963,74,0.05548678046522459,0.16666666666666666
4660,7231.8,246,814,34,198362.66,5,4,2,2024-07-30 02:06:47.070644,0.5401,8,0.03645746633968308,0.6666666666666666
4661,5160.03,347,579,26,161189.14,8,4,1,2024-05-09 02:06:47.070644,0.6215,90,0.032012268320309914,0.4444444444444444
4662,6082.7,328,416,30,147019.87,1,3,1,2024-06-26 02:06:47.070644,0.0725,42,0.0413733191302645,1.5
4663,4662.89,215,461,49,68182.58,9,4,1,2024-07-24 02:06:47.070644,0.1378,14,0.06838828920818192,0.4
4664,8304.22,352,597,19,28741.68,7,2,0,2024-06-17 02:06:47.071152,0.5521,51,0.2889260474683456,0.25
4665,8312.67,235,596,76,196180.58,7,1,1,2024-07-29 02:06:47.071152,0.1812,9,0.042372542684907956,0.125
4666,7122.95,82,657,49,46612.69,0,2,2,2024-05-16 02:06:47.071152,0.4987,83,0.15281139106110372,2.0
4667,1143.47,294,817,64,169502.12,1,3,1,2024-05-01 02:06:47.071152,0.69,98,0.006746051317824226,1.5
4668,8404.65,310,677,37,55553.13,3,3,2,2024-06-30 02:06:47.071152,0.8098,38,0.15129030533473092,0.75
4669,6743.03,76,725,60,87337.17,4,2,1,2024-07-09 02:06:47.071152,0.143,29,0.07720687537734507,0.4
4670,7000.54,15,836,36,144846.13,4,0,0,2024-07-09 02:06:47.071152,0.7419,29,0.04833087359669188,0.0
4671,3693.53,220,468,63,190165.68,5,3,1,2024-07-10 02:06:47.071152,0.3632,28,0.019422694988917036,0.5
4672,8804.87,230,814,44,23560.82,6,1,2,2024-05-11 02:06:47.071152,0.6789,88,0.3737081307017328,0.14285714285714285
4673,7281.18,265,663,53,66938.27,0,3,2,2024-05-07 02:06:47.071152,0.1453,92,0.1087745470565642,3.0
4674,1214.65,264,729,76,157693.82,6,2,1,2024-05-23 02:06:47.071152,0.5152,76,0.007702584666919731,0.2857142857142857
4675,4137.0,110,382,47,51210.89,5,2,0,2024-05-16 02:06:47.071152,0.8376,83,0.08078359895717493,0.3333333333333333
4676,8875.17,307,629,28,40061.92,4,4,1,2024-08-01 02:06:47.071152,0.1064,6,0.2215363117893501,0.8
4677,567.25,200,432,33,28313.25,5,0,0,2024-08-05 02:06:47.071152,0.8277,2,0.020034789365403125,0.0
4678,9618.02,226,756,72,110448.2,7,2,2,2024-06-15 02:06:47.071152,0.4528,53,0.08708172699962517,0.25
4679,6823.71,185,652,43,158192.06,5,4,2,2024-07-07 02:06:47.071152,0.8233,31,0.043135603645340984,0.6666666666666666
4680,6350.62,31,643,47,193112.22,4,4,1,2024-07-01 02:06:47.071152,0.9584,37,0.03288564545526948,0.8
4681,2778.54,102,393,19,68147.47,5,1,0,2024-06-12 02:06:47.071152,0.1597,56,0.040772460078121756,0.16666666666666666
4682,2563.04,259,681,51,41847.03,8,4,2,2024-05-06 02:06:47.071152,0.6746,93,0.061247835270507846,0.4444444444444444
4683,9426.38,99,594,58,92459.59,0,0,0,2024-06-28 02:06:47.071152,0.2351,40,0.10195134977345238,0.0
4684,3052.9,339,497,39,29979.25,2,1,1,2024-07-26 02:06:47.071152,0.1356,12,0.10183376835644654,0.3333333333333333
4685,7777.5,299,378,76,79644.74,2,2,0,2024-06-13 02:06:47.071152,0.6281,55,0.09765239989483297,0.6666666666666666
4686,3991.91,285,513,48,135754.4,8,2,0,2024-05-02 02:06:47.071152,0.108,97,0.02940538207233062,0.2222222222222222
4687,1478.62,266,458,72,50269.88,2,4,2,2024-06-11 02:06:47.071152,0.4652,57,0.029413636953181506,1.3333333333333333
4688,206.08,140,500,70,133737.82,5,3,0,2024-06-23 02:06:47.071152,0.636,45,0.0015409253717460028,0.5
4689,5488.15,302,321,78,194950.83,8,0,0,2024-07-13 02:06:47.071152,0.4996,25,0.028151457472635536,0.0
4690,9760.21,286,638,38,175555.99,9,0,2,2024-06-26 02:06:47.071152,0.6971,42,0.055595995328897634,0.0
4691,3754.45,350,541,53,84230.27,4,4,2,2024-07-20 02:06:47.071152,0.8014,18,0.04457364318077099,0.8
4692,3636.2,216,537,57,95869.33,9,0,1,2024-07-08 02:06:47.071152,0.8722,30,0.03792870983869398,0.0
4693,3506.51,32,448,40,95477.73,8,1,2,2024-07-20 02:06:47.071152,0.5599,18,0.036725946458928176,0.1111111111111111
4694,5253.38,303,306,43,174782.16,8,4,0,2024-07-31 02:06:47.071152,0.2766,7,0.03005672890185131,0.4444444444444444
4695,4462.58,88,532,35,198888.87,5,3,1,2024-05-20 02:06:47.071152,0.5097,79,0.022437555203566696,0.5
4696,8811.15,63,376,32,168661.22,7,2,2,2024-07-08 02:06:47.071152,0.3877,30,0.052241706777645745,0.25
4697,5104.66,279,788,51,120461.27,8,0,2,2024-08-02 02:06:47.071152,0.2259,5,0.04237594373693719,0.0
4698,5126.8,74,386,39,37525.89,8,2,2,2024-05-30 02:06:47.071152,0.5291,69,0.13662034398118206,0.2222222222222222
4699,1469.88,306,521,45,191807.15,7,3,1,2024-07-05 02:06:47.071152,0.0227,33,0.007663322248414619,0.375
4700,9829.12,124,712,60,174808.24,3,3,1,2024-08-01 02:06:47.071152,0.6056,6,0.056228013050185745,0.75
4701,2574.73,269,501,66,171453.95,7,1,2,2024-06-20 02:06:47.071152,0.8216,48,0.015017035186415943,0.125
4702,826.3,285,575,24,90527.22,1,3,1,2024-08-03 02:06:47.071152,0.9994,4,0.00912764138786102,1.5
4703,6665.15,121,520,57,100490.85,2,3,0,2024-07-25 02:06:47.071152,0.9217,13,0.06632593912779122,1.0
4704,5994.13,346,456,79,41539.12,8,0,0,2024-07-12 02:06:47.071152,0.0898,26,0.14430084219405706,0.0
4705,4209.94,212,480,59,188817.14,9,2,1,2024-06-19 02:06:47.071152,0.1624,49,0.022296386864031514,0.2
4706,4279.7,148,428,41,189782.19,3,0,2,2024-07-18 02:06:47.071152,0.1386,20,0.022550588124207016,0.0
4707,7872.13,78,542,52,65799.43,1,0,1,2024-07-06 02:06:47.071152,0.5584,32,0.11963827042270732,0.0
4708,2037.56,14,471,30,145281.41,2,4,1,2024-05-03 02:06:47.071152,0.0459,96,0.014024918948680357,1.3333333333333333
4709,8220.51,136,802,72,56628.15,6,4,2,2024-06-03 02:06:47.071152,0.937,65,0.14516649404933765,0.5714285714285714
